id,backers_count,blurb,category_id,category_name,category_parent_id,category_parent_name,category_url,converted_pledged_amount,country,created_at,creator_id,creator_name,creator_url,currency,deadline,fx_rate,goal,launched_at,location_country,location_id,location_name,location_state,location_type,name,percent_funded,pledged,profile_blurb,profile_id,profile_name,profile_project_id,profile_state,profile_state_changed_at,project_url,spotlight,staff_pick,state,state_changed_at,static_usd_rate,usd_exchange_rate,usd_pledged,usd_type
314941316,14404,"A reusable, two-way protection, ozone-free mask that filters air pollutants, dust, smoke, droplets, pollen & leaf mulch as you breathe.",341,Wearables,16,Technology,http://www.kickstarter.com/discover/categories/technology/wearables,3019833,US,1585006747,1397330728,UM Systems,https://www.kickstarter.com/profile/umsystems,USD,1597474800,1,20000,1593092343,US,2369157,Brighton,CO,Town,UVMask: All-Day Active UV-C Air Purification Face Mask,15099.16515,3019833.03,"Kickstarter is not a store. You are not buying a market-ready product, but investing in a new idea, help develop the technology & acquire approvals. Like all new projects, issues/challenges are normal.",3958501,Thank you for supporting us!,3958501,inactive,1649655824,https://www.kickstarter.com/projects/umsystems/uvmask-inactivate-9999-of-all-pathogens-and-air-pollutants,true,false,successful,1597475817,1,1,3019833.03,domestic
1641226475,7811,She's so playful and affectionate you'll forget she's a robot.,338,Robots,16,Technology,http://www.kickstarter.com/discover/categories/technology/robots,3004517,US,1661164855,859897257,Jianbo,https://www.kickstarter.com/profile/keyitechnology,USD,1667303715,1,20000,1663254070,US,2442047,Los Angeles,CA,Town,Meet Loona - The most Intelligent Petbot,15022.58835,3004517.67,She's so playful and affectionate you'll forget she's a robot.,4462351,Meet Loona - The most Intelligent Petbot,4462351,active,1669058245,https://www.kickstarter.com/projects/keyitechnology/meet-loona-the-petbot-you-will-fall-in-love,true,true,successful,1667303715,1,1,3004517.67,domestic
1774324319,24943,"Integrated LED lighting, turn signals, and smart features to keep you safe in one sleek package.",52,Hardware,16,Technology,http://www.kickstarter.com/discover/categories/technology/hardware,2966439,US,1589271296,819484536,Lumos Helmet,https://www.kickstarter.com/profile/lumoshelmet,USD,1595215800,1,60000,1590418626,US,2367105,Boston,MA,Town,Lumos Ultra - The New Standard In Bike Helmets,4944.0653333333,2966439.2,"Integrated LED lighting, turn signals, and smart features to keep you safe in one sleek package.",3993076,Lumos Ultra - The New Standard In Bike Helmets,3993076,active,1595216790,https://www.kickstarter.com/projects/lumoshelmet/lumos-ultra-the-new-standard-in-bike-helmets,true,true,successful,1595215800,1,1,2966439.2,domestic
49801906,16732,The Superbook is a shell that turns your Android smartphone into a complete laptop. Get the freedom of using just one computer.,52,Hardware,16,Technology,http://www.kickstarter.com/discover/categories/technology/hardware,2952508,US,1465329626,1130131678,Andromium Inc.,https://www.kickstarter.com/profile/andromium,USD,1471706105,1,50000,1469114105,US,2487956,San Francisco,CA,Town,The Superbook: Turn your smartphone into a laptop for $99,5905.01718,2952508.59,Superbook is the Universal Laptop Dock that transforms your Android smartphone into a laptop.  Get the LIMITED PREORDER PRICE while it lasts! Don't miss out - www.sentio.com,2550482,Superbook - Transform Your Smartphone Into A Laptop,2550482,inactive,1627069308,https://www.kickstarter.com/projects/andromium/the-superbook-turn-your-smartphone-into-a-laptop-f,true,true,successful,1471706105,1,1,2952508.59,domestic
369559399,16538,"Tiko is the 3D printer you’ve been waiting for. Simple, accessible, and dependable, all for a pledge of $179.",331,3D Printing,16,Technology,http://www.kickstarter.com/discover/categories/technology/3d%20printing,2950874,US,1427328865,1056329519,Tiko 3D,https://www.kickstarter.com/profile/tiko3d,USD,1430416800,1,100000,1427734934,US,2459807,Niagara Falls,NY,Town,Tiko - The Unibody 3D Printer,2950.87477,2950874.77,"Tiko is the 3D printer you’ve been waiting for. Simple, accessible, and dependable, all for a pledge of $179.",1797735,Tiko - The Unibody 3D Printer,1797735,active,1460392267,https://www.kickstarter.com/projects/tiko3d/tiko-the-unibody-3d-printer,true,false,successful,1430416811,1,1,2950874.77,domestic
1605249489,2068,"An affordable, high-resolution 3D printer for professional creators.",16,Technology,null,null,http://www.kickstarter.com/discover/categories/technology,2945885,US,1343428008,430265211,Formlabs,https://www.kickstarter.com/profile/formlabs,USD,1351255541,1,100000,1348663541,US,2373572,Cambridge,MA,Town,"FORM 1: An affordable, professional 3D printer",2945.88521,2945885.21,null,280752,null,280752,inactive,1425915815,https://www.kickstarter.com/projects/formlabs/form-1-an-affordable-professional-3d-printer,true,true,successful,1351255541,1,1,2945885.21,domestic
1418298299,18976,A city-survival game where heat means life and every decision comes at a cost. From the designers of Nemesis and This War of Mine: TBG.,34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,2939900,PL,1595251150,1608035378,Glass Cannon Unplugged,https://www.kickstarter.com/profile/glasscannonunplugged,EUR,1603936800,1.08932462,200000,1601999989,PL,29397275,Ilawa,Warmian-Masurian,Town,Frostpunk: The Board Game,1248.154,2496308,A city-survival game where heat means life and every decision comes at a cost. From the designers of Nemesis and This War of Mine: TBG.,4036783,Frostpunk: The Board Game,4036783,active,1603937800,https://www.kickstarter.com/projects/glasscannonunplugged/frostpunk-the-board-game,true,true,successful,1603936801,1.17281829,1.17769955,2927715.67987332,domestic
1180099705,57209,"AI-powered mapmaking software for Tabletop RPGs. Make awesome-looking maps, really fast!",34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,2937809,BE,1606123574,1024146278,Wim De Hert,https://www.kickstarter.com/profile/1024146278,EUR,1615467594,1.08932462,45000,1612875594,BE,976815,Schoten,Antwerp,Town,Dungeon Alchemist™,5472.936,2462821.2,"AI-powered mapmaking software for Tabletop RPGs. Make awesome-looking maps, really fast!",4113466,Dungeon Alchemist™,4113466,active,1615470061,https://www.kickstarter.com/projects/1024146278/dungeon-alchemisttm,true,true,successful,1615467594,1.20348819,1.19286334,2963976.22828163,domestic
2000827215,61290,Wasteland 2 is a sequel to the amazingly popular 1988 RPG Wasteland and the post-apocalyptic predecessor to the Fallout Series.,35,Video Games,12,Games,http://www.kickstarter.com/discover/categories/games/video%20games,2933252,US,1329514164,842747176,inXile entertainment,https://www.kickstarter.com/profile/inxile,USD,1334664342,1,900000,1331640342,US,23417205,Newport Beach,CA,Town,Wasteland 2,325.91691,2933252.19,"Wasteland 2 has been released to great acclaim, earning Game of the Year from PCWorld, and reaching #1 on the Steam sales charts. Now, the Director's Cut comes as a free PC update to all backers as our thanks for making the game happen!",79271,Wasteland 2,79271,active,1426535030,https://www.kickstarter.com/projects/inxile/wasteland-2,true,true,successful,1334664342,1,1,2933252.19,domestic
827888793,21290,Take the role of Marvel's mightiest Heroes and thwart the Villain's plans in this fast-paced cooperative game with amazing sculpts!,34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,2866168,US,1578263819,1134494596,CMON,https://www.kickstarter.com/profile/cmon,USD,1583370000,1,150000,1581451202,US,2357024,Atlanta,GA,Town,Marvel United,1910.7792866667,2866168.93,Take the role of Marvel's mightiest Heroes and thwart the Villain's plans in this fast-paced cooperative game with amazing sculpts!,3901227,Marvel United,3901227,active,1583370257,https://www.kickstarter.com/projects/cmon/marvel-united,true,true,successful,1583370000,1,1,2866168.93,domestic
1412753497,12011,"The world's best zombie boardgame is back with new zombies, new survivors, new mechanics, new weapons, and even PvP rules!",34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,2849064,US,1403019370,1134494596,CMON,https://www.kickstarter.com/profile/cmon,USD,1406487600,1,100000,1404068428,US,2357024,Atlanta,GA,Town,Zombicide: Season 3,2849.06407,2849064.07,null,1071660,null,1071660,inactive,1425915859,https://www.kickstarter.com/projects/cmon/zombicide-season-3,true,true,successful,1406487612,1,1,2849064.07,domestic
1440288272,5931,Bring your Reality into the 3D Digital World,331,3D Printing,16,Technology,http://www.kickstarter.com/discover/categories/technology/3d%20printing,2837255,HK,1634091467,2125914059,Revopoint 3D,https://www.kickstarter.com/profile/2125914059,HKD,1641042051,0.12745286,77700,1637154051,HK,2165352,Hong Kong,Hong Kong Island,Town,Revopoint POP 2: Precise 3D Scanner with 0.1mm Accuracy,28467.864993565,22119531.1,Bring your Reality into the 3D Digital World,4293382,Revopoint POP 2: Precise 3D Scanner with 0.1mm Accuracy,4293382,active,1641042500,https://www.kickstarter.com/projects/2125914059/revopoint-pop2-high-precision-3d-scanner,true,true,successful,1641042052,0.12842246,0.12826926,2840644.59790851,domestic
1162343406,23325,"Fully updated look and play. A highly interactive game of press-your-luck, card play, and set collection -- but mostly GIANT FIREBALLS.",34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,2810297,US,1497377799,994318222,Restoration Games,https://www.kickstarter.com/profile/restorationgames,USD,1525406340,1,250000,1522771267,US,2502318,Sunrise,FL,Town,"Fireball Island - 80's Board Game, Reignited and Restored",1124.119168,2810297.92,"Fully updated look and play. A highly interactive game of press-your-luck, card play, and set collection -- but mostly GIANT FIREBALLS.",3038175,"Fireball Island - 80's Board Game, Reignited and Restored",3038175,active,1525444031,https://www.kickstarter.com/projects/restorationgames/fireball-island-80s-board-game-reignited-and-resto,true,true,successful,1525406340,1,1,2810297.92,international
1980517797,19304,"A limited-time, limited-run opportunity to get an exclusively packaged collection of all of the Myst games - only through Kickstarter.",35,Video Games,12,Games,http://www.kickstarter.com/discover/categories/games/video%20games,2810127,US,1518758849,1252280491,"Cyan Worlds, Inc.",https://www.kickstarter.com/profile/1252280491,USD,1527181335,1,247500,1523293335,US,2448452,Mead,WA,Town,Myst 25th Anniversary Collection,1135.4049737374,2810127.31,An exclusively packaged collection of all of the Myst games - now available digitally on Steam and GOG. This project has ended. Visit store.cyan.com for more memorabilia!,3311583,Myst 25th Anniversary Collection,3311583,active,1571936521,https://www.kickstarter.com/projects/1252280491/myst-25th-anniversary-collection,true,true,successful,1527181335,1,1,2810127.31,international
2036794891,25412,Graphene-Enhanced Sound | Exceptional Comfort & Fit | Unbreakable Bluetooth | 48Hr Playtime | Effortless Setup | Smart AI,339,Sound,16,Technology,http://www.kickstarter.com/discover/categories/technology/sound,2804475,US,1495853892,1792059063,Zolo,https://www.kickstarter.com/profile/1792059063,USD,1500879600,1,50000,1497974519,US,2490383,Seattle,WA,Town,Liberty+: The First Zero-Compromise Total-Wireless Earphones,5608.95046,2804475.23,null,3016276,null,3016276,inactive,1495853892,https://www.kickstarter.com/projects/1792059063/liberty-the-first-zero-compromise-total-wireless-e,true,false,successful,1500879600,1,1,2804475.23,international
735323777,2662,"Recharge 0 to 80% Within One Hour.  Meets Standard Of Any Wall Outlet. Universal Solar Input.Can Even Charge An Electric Vehicle.",52,Hardware,16,Technology,http://www.kickstarter.com/discover/categories/technology/hardware,2803249,US,1566281789,1436444454,EcoFlow,https://www.kickstarter.com/profile/ecoflow,USD,1571468340,1,50000,1567605153,US,2487956,San Francisco,CA,Town,DELTA - The New Standard Of Battery-Powered Generator,5606.498,2803249,"Recharge 0 to 80% Within One Hour.  Meets Standard Of Any Wall Outlet. Universal Solar Input.Can Even Charge An Electric Vehicle.",3796882,DELTA - The New Standard Of Battery-Powered Generator,3796882,active,1571468441,https://www.kickstarter.com/projects/ecoflow/delta-the-new-standard-of-battery-powered-generator,true,true,successful,1571468340,1,1,2803249,international
1117825969,19889,1-4 player co-op action cavecrawler based on the popular video game Deep Rock Galactic.,34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,2788266,DK,1623324191,120302834,MOOD,https://www.kickstarter.com/profile/120302834,EUR,1646330400,1.08932462,200000,1644516001,DK,554890,Copenhagen,Hovedstaden,Town,DEEP ROCK GALACTIC - THE BOARD GAME,1256.20481,2512409.62,Missed the campaign? You can still pre-order the game.,4231217,DEEP ROCK GALACTIC - THE BOARD GAME,4231217,active,1650896347,https://www.kickstarter.com/projects/120302834/deep-rock-galactic-the-board-game,true,true,successful,1646330403,1.14269521,1.10979785,2870918.43833192,international
637007911,23419,3D tiles and storage solution that include new special terrain tiles and promos!,34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,2765125,US,1588691056,976230813,Stronghold Games,https://www.kickstarter.com/profile/strongholdgames,USD,1593788507,1,50000,1592319707,US,2367727,Boynton Beach,FL,Town,Terraforming Mars Big Box + 3D Tiles!,5530.25188,2765125.94,3D tiles and storage solution that include new special terrain tiles and promos!,3988705,Terraforming Mars Big Box + 3D Tiles!,3988705,active,1593788679,https://www.kickstarter.com/projects/strongholdgames/terraforming-mars-big-box,true,true,successful,1593788507,1,1,2765125.94,international
1485744054,1282,"The next generation motion simulator and smart chair for gaming, working and relaxation.",52,Hardware,16,Technology,http://www.kickstarter.com/discover/categories/technology/hardware,2734634,US,1615397870,346206518,Yaw VR,https://www.kickstarter.com/profile/346206518,USD,1623083402,1,100000,1619195402,US,2503863,Tampa,FL,Town,Yaw2 - Motion Simulator and Smart Chair,2734.634,2734634,"The next generation motion simulator and smart chair for gaming, working and relaxation.",4179126,Yaw2 Motion Simulator and Smart Chair,4179126,active,1623085967,https://www.kickstarter.com/projects/346206518/yaw2-motion-simulator-and-smart-chair,true,true,successful,1623083402,1,1,2734634,international
1194924825,13465,Reaper Miniatures Bones 3 is a project to continue the expansion of Reaper's Bones line of high-quality plastic gaming miniatures.,34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,2730365,US,1425584563,1513061270,Reaper Miniatures,https://www.kickstarter.com/profile/reaperbones5,USD,1437861600,1,30000,1436281243,US,2391231,Denton,TX,Town,Reaper Miniatures Bones 3: The Search for Mr. Bones!,9101.2185666667,2730365.57,"Reaper Miniatures Bones III was a project to continue the expansion of Reaper's Bones line of high-quality plastic gaming miniatures.",1751035,Reaper Miniatures Bones 3: The Search for Mr. Bones!,1751035,active,1438264484,https://www.kickstarter.com/projects/reaperbones5/reaper-miniatures-bones-3-the-search-for-mr-bones,true,true,successful,1437861612,1,1,2730365.57,international
1241205786,10263,OSSIC X is the world's first headphone that instantly calibrates to your anatomy for the most accurate and immersive 3D audio.,339,Sound,16,Technology,http://www.kickstarter.com/discover/categories/technology/sound,2708472,US,1454605143,248983394,OSSIC,https://www.kickstarter.com/profile/248983394,USD,1461250800,1,100000,1456214827,US,2487889,San Diego,CA,Town,OSSIC X: The first 3D audio headphones calibrated to you,2708.47239,2708472.39,OSSIC X is the world's first headphone that instantly calibrates to your anatomy for the most accurate and immersive 3D audio.,2357196,OSSIC X: The first 3D audio headphones calibrated to you,2357196,active,1461251400,https://www.kickstarter.com/projects/248983394/ossic-x-the-first-3d-audio-headphones-calibrated-t,true,true,successful,1461250801,1,1,2708472.39,international
960698887,19723,"A Soulsborne and Lovecraft inspired setting for 5e. Fight Nightmarish Monsters, Survive the Madness, and Join The Hunt!",34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,2692698,US,1652196400,691715600,MonkeyDM,https://www.kickstarter.com/profile/monkey-dm,USD,1660831147,1,24999,1658239147,US,2367231,Boulder,CO,Town,Steinhardt's Guide to the Eldritch Hunt: A 5e Supplement,10771.2241289652,2692698.32,"A Soulsborne and Lovecraft inspired setting for 5e. Fight Nightmarish Monsters, Survive the Madness, and Join The Hunt!",4403545,Steinhardt's Guide to the Eldritch Hunt: A 5e Supplement,4403545,active,1660831226,https://www.kickstarter.com/projects/monkey-dm/eldritch-hunt,true,true,successful,1660831147,1,1,2692698.32,international
1288882464,3600,"A Smart Electric Tripod Head with Camera Interface Controller, Remote DSLR Preview & Configuration through WiFi/Cellular",333,Camera Equipment,16,Technology,http://www.kickstarter.com/discover/categories/technology/camera%20equipment,2679782,HK,1611039270,1629970641,BenroPolaris,https://www.kickstarter.com/profile/benropolaris,HKD,1615816720,0.12745286,200000,1612364320,HK,2165353,Kowloon,Kowloon,Town,Polaris - Smart Electric Tripod Head,10401.776,20803552,"A Smart Electric Tripod Head with Camera Interface Controller, Remote DSLR Preview & Configuration through WiFi/Cellular",4146378,Polaris - Smart Electric Tripod Head,4146378,active,1615909973,https://www.kickstarter.com/projects/benropolaris/polaris-smart-electric-tripod-head,true,true,successful,1615816720,0.12897817,0.12881369,2683204.06645984,international
1100539632,13635,Become an Olympian God and fight beside the greatest heroes and monsters to ever live in this beautiful miniatures board game.,34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,2669009,US,1471613836,806316071,Monolith Board Games SARL,https://www.kickstarter.com/profile/806316071,USD,1480622420,1,80000,1478026820,US,2375607,Carson City,NV,Town,Mythic Battles: Pantheon,3336.2620625,2669009.65,Become an Olympian God and fight beside the greatest heroes and monsters to ever live in this beautiful miniatures board game.,2644859,Mythic Battles: Pantheon,2644859,active,1480627785,https://www.kickstarter.com/projects/806316071/mythic-battles-pantheon,true,true,successful,1480622420,1,1,2669009.65,domestic
720319746,38335,"The official Binding of Isaac multiplayer card game, about sacrifice, betrayal and hoarding.",34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,2650875,US,1529629533,923628857,Edmund McMillen,https://www.kickstarter.com/profile/isaacfoursouls,USD,1532674740,1,50000,1530082837,US,2488042,San Jose,CA,Town,The Binding of Isaac: Four Souls,5301.75132,2650875.66,"The official Binding of Isaac multiplayer card game, about sacrifice, betrayal and hoarding.",3409738,The Binding of Isaac: Four Souls,3409738,active,1533226425,https://www.kickstarter.com/projects/isaacfoursouls/the-binding-of-isaac-four-souls,true,true,successful,1532674742,1,1,2650875.66,domestic
1792982088,15766,Unlock the potential of your DSLR or mirrorless camera and capture amazing images in any conditions.,333,Camera Equipment,16,Technology,http://www.kickstarter.com/discover/categories/technology/camera%20equipment,2650310,US,1494344717,2092430307,Ryan Stout,https://www.kickstarter.com/profile/2092430307,USD,1498140033,1,50000,1495548033,US,2367749,Bozeman,MT,Town,"Arsenal, the intelligent camera assistant",5300.62176,2650310.88,Unlock the potential of your DSLR or mirrorless camera and capture amazing images in any conditions.,2993679,"Arsenal, the intelligent camera assistant",2993679,active,1498149066,https://www.kickstarter.com/projects/2092430307/arsenal-the-intelligent-camera-assistant-0,true,true,successful,1498140033,1,1,2650310.88,domestic
637864387,2869,The Versatile Desktop Cutter and Engraver for Everyone - Innovative | Powerful | Easy to Use |  Affordable,331,3D Printing,16,Technology,http://www.kickstarter.com/discover/categories/technology/3d%20printing,2647157,US,1632908132,1818505613,Makeblock,https://www.kickstarter.com/profile/makeblock,USD,1639148549,1,100000,1635256949,US,2487956,San Francisco,CA,Town,xTool M1 - Mini but Powerful Hybrid Laser & Blade Cutter,2647.157,2647157,The Versatile Desktop Cutter and Engraver for Everyone - Innovative | Powerful | Easy to Use |  Affordable,4286845,xTool M1 - Mini but Powerful Hybrid Laser & Blade Cutter,4286845,active,1639148817,https://www.kickstarter.com/projects/makeblock/xtool-m1-superb-hybrid-laser-and-blade-cutter-and-engraver,true,true,successful,1639148549,1,1,2647157,domestic
1590875201,17733,"No more lumpy foam, stabby feathers and melty memory foam. Introducing the Purple® Pillow, the first innovation in pillows since geese.",16,Technology,null,null,http://www.kickstarter.com/discover/categories/technology,2640852,US,1473877250,227992716,Tony Pearce,https://www.kickstarter.com/profile/227992716,USD,1477143027,1,25000,1474551027,US,2353728,Alpine,UT,Town,Purple® Pillow: The World's First No-Pressure Head Bed,10563.41,2640852.5,"No more lumpy foam, stabby feathers and melty memory foam. Introducing the Purple® Pillow, the first innovation in pillows since geese.",2679021,Purple® Pillow: The World's First No-Pressure Pillow,2679021,active,1477150280,https://www.kickstarter.com/projects/227992716/purple-pillow-the-worlds-first-no-pressure-head-be,true,false,successful,1477143058,1,1,2640852.5,domestic
646693917,17920,Explore the westernpunk wilderness of Armed Fantasia and defeat the evil lurking within Penny Blood in this JRPG celebration!,35,Video Games,12,Games,http://www.kickstarter.com/discover/categories/games/video%20games,2620684,JP,1655446442,55022639,Double Kickstarter,https://www.kickstarter.com/profile/doublekickstarter,JPY,1664556600,0.00778013,100000000,1661791800,JP,1118370,Tokyo,Tokyo Prefecture,Town,Armed Fantasia & Penny Blood,379.328385,379328385,null,4425235,null,4425235,inactive,1655446442,https://www.kickstarter.com/projects/doublekickstarter/armed-fantasia-and-penny-blood,true,true,successful,1664556600,0.00726929,0.00690875,2757448.03579665,domestic
867411036,3364,"A table built for board gaming, at a price never seen before.",34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,2592231,US,1461208374,1296268806,BoardGameTables.com,https://www.kickstarter.com/profile/boardgametables,USD,1468385940,1,40000,1465479827,US,2464639,Olathe,KS,Town,The Duchess - A Gaming Table from BoardGameTables.com,6480.579425,2592231.77,"A table built for board gaming, at a price never seen before.",2480645,The Duchess - A Gaming Table from BoardGameTables.com,2480645,active,1468386205,https://www.kickstarter.com/projects/boardgametables/the-duchess-a-gaming-table-from-boardgametablescom,true,true,successful,1468385941,1,1,2592231.77,domestic
251687155,5747,"Speak with friends while you ski, ride or surf. Hands-free, no Wi-Fi or cell signal needed. For adventures on slopes, trails and water.",52,Hardware,16,Technology,http://www.kickstarter.com/discover/categories/technology/hardware,2589701,US,1542510140,1717449085,Milo,https://www.kickstarter.com/profile/okmilo,USD,1605157200,1,100000,1601992772,US,2487956,San Francisco,CA,Town,MILO - The Action Communicator,2589.701,2589701,"Speak with friends while you ski, surf or ride. Hands-free, phone-free. For adventures on the slopes, trails and water.",3517207,Milo - The Action Communicator,3517207,active,1605159797,https://www.kickstarter.com/projects/okmilo/milo-the-action-communicator,true,true,successful,1605157200,1,1,2589701,domestic
90571315,11277,"The Clan Invasion brought dozens of new 'Mech designs to the Inner Sphere. Now, we're bringing them to your tabletop as new miniatures!",34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,2586421,US,1529975796,450703636,Catalyst Games,https://www.kickstarter.com/profile/cgl,USD,1566097200,1,30000,1563382743,US,2490383,Seattle,WA,Town,BattleTech: Clan Invasion,8621.4051333333,2586421.54,,3412312,BATTLETECH: CLAN INVASION,3412312,active,1566168773,https://www.kickstarter.com/projects/cgl/battletech-clan-invasion,true,true,successful,1566097201,1,1,2586421.54,domestic
772262949,11747,An epic adventure for 1-4 players set in a unique alternate world fantasy setting.,34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,2575192,US,1559846546,953840878,Succubus Publishing,https://www.kickstarter.com/profile/succubuspublishing,USD,1563980406,1,40000,1561388406,US,2487610,Salt Lake City,UT,Town,Middara: Unintentional Malum - The Complete Trilogy,6437.981725,2575192.69,An epic adventure for 1-4 players set in a unique alternate world fantasy setting.,3748254,Middara: Unintentional Malum The Complete Trilogy,3748254,active,1564422067,https://www.kickstarter.com/projects/succubuspublishing/middara-unintentional-malum-the-complete-trilogy,true,false,successful,1563980406,1,1,2575192.69,domestic
338282436,2323,Everything you can imagine in a family bike. And then some.,28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,2568586,US,1462871401,2022808670,Taga USA Inc.,https://www.kickstarter.com/profile/taga2,USD,1468766697,1,100000,1463582697,US,2459115,New York,NY,Town,"Taga 2.0 - The Ultimate, Most Affordable Family Bike",2568.586,2568586,Everything you can imagine in a family bike. And then some.,2508542,"Taga 2.0 - The Ultimate, Most Affordable Family Bike",2508542,active,1468865978,https://www.kickstarter.com/projects/taga2/taga-20-the-ultimate-most-affordable-family-bike,true,true,successful,1468766697,1,1,2568586,domestic
830321365,42016,"A wholesome life simulator game where you can collect, farm, customize and explore new lands with cute and fluffy PuffPals!",35,Video Games,12,Games,http://www.kickstarter.com/discover/categories/games/video%20games,2564821,US,1641953794,243771432,Fluffnest,https://www.kickstarter.com/profile/fluffnest,USD,1651881676,1,75000,1649289676,US,2442047,Los Angeles,CA,Town,PuffPals: Island Skies,3419.7615866667,2564821.19,"A wholesome life simulator game where you can collect, farm, customize and explore new lands with cute and fluffy PuffPals!",4335635,PuffPals: Island Skies,4335635,active,1654209862,https://www.kickstarter.com/projects/fluffnest/puffpals-island-skies,true,true,successful,1651881677,1,1,2564821.19,domestic
2109003296,2163,The world's most compact and powerful exploration station,340,Space Exploration,16,Technology,http://www.kickstarter.com/discover/categories/technology/space%20exploration,2559952,US,1599560242,963502966,Vaonis,https://www.kickstarter.com/profile/vaonis,USD,1604145540,1,10000,1601558249,US,2459115,New York,NY,Town,Vespera: The new way to observe the universe,25599.52,2559952,The world's most compact and powerful exploration station,4067062,Vespera: The new way to observe the universe,4067062,active,1611243627,https://www.kickstarter.com/projects/vaonis/vespera-the-new-way-to-observe-the-universe,true,true,successful,1604145540,1,1,2559952,domestic
1138225006,53643,The world's first dodgeball card game. Collect cards. Play your hand. Throw things at your friends.,34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,2559458,US,1543433157,1281334714,Exploding Kittens,https://www.kickstarter.com/profile/elanlee,USD,1553832000,1,10000,1551200137,US,2442047,Los Angeles,CA,Town,Throw Throw Burrito,25594.5806,2559458.06,The world's first dodgeball card game. Collect cards. Play your hand. Throw things at your friends.,3524769,Throw Throw Burrito,3524769,active,1554136222,https://www.kickstarter.com/projects/elanlee/throw-throw-burrito,true,true,successful,1553832003,1,1,2559458.06,domestic
1802187181,13294,A 4X board game based on the acclaimed Stellaris PC game featuring 2 hour games full of story and exploration.,34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,2558438,US,1613080121,617871702,Academy Games,https://www.kickstarter.com/profile/academygames,USD,1617634800,1,50000,1615478662,US,2383660,Columbus,OH,Town,Stellaris Infinite Legacy,5116.876,2558438,A 4X board game based on the acclaimed Stellaris PC game featuring 2 hour games full of story and exploration.,4162312,Stellaris Infinite Legacy,4162312,active,1617635495,https://www.kickstarter.com/projects/academygames/stellaris-infinite-legacy,true,true,successful,1617634800,1,1,2558438,domestic
880009511,25681,"Take a ship and 100 credits to make money legally or illegally - trade, bounty-hunt, pirate, assassinate your way across the galaxy.",35,Video Games,12,Games,http://www.kickstarter.com/discover/categories/games/video%20games,2543373,GB,1351699718,1461411552,Frontier Developments,https://www.kickstarter.com/profile/1461411552,GBP,1357344057,1.22108471,1250000,1352160057,GB,14979,Cambridge,England,Town,Elite: Dangerous,126.2652864,1578316.08,null,389042,null,389042,inactive,1425915821,https://www.kickstarter.com/projects/1461411552/elite-dangerous,true,true,successful,1357344057,1.60261804,1.61144772,2529437.82263008,domestic
1241933635,18184,Superscreen gives you the benefits of a tablet with the power and convenience of your phone.,337,Gadgets,16,Technology,http://www.kickstarter.com/discover/categories/technology/gadgets,2542045,US,1488306764,2059864461,Transcendent Designs,https://www.kickstarter.com/profile/brentmorgan,USD,1492642800,1,50000,1490012137,US,2488892,Santa Monica,CA,Town,Superscreen – Supercharge your phone with a 10.1″ HD display,5084.09096,2542045.48,Superscreen gives you the benefits of a tablet with the power and convenience of your phone.,2899587,Superscreen – Supercharge your phone with a 10.1″ HD display,2899587,active,1498283549,https://www.kickstarter.com/projects/brentmorgan/superscreen,true,false,successful,1492642800,1,1,2542045.48,domestic
908163135,1446,Luxury sports watch and fine watchmaking accessible for everyone,28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,2541451,FR,1667056083,1012530523,Yema Watches,https://www.kickstarter.com/profile/yemawatches,EUR,1669374000,1.08932462,50000,1668528007,FR,613320,Morteau,Franche-Comte,Town,YEMA Wristmaster Micro-Rotor Limited Edition,4877.32554,2438662.77,null,4500671,null,4500671,inactive,1667056083,https://www.kickstarter.com/projects/yemawatches/yema-wristmaster-micro-rotor-limited-edition,true,true,successful,1669374000,1.0312287,1.04214975,2514819.0380455,domestic
